Members_id ,congress,Chamber_id,chamber,Bioguide_id,bioguide,firstname,middlename,lastname,suffix,birthday,State_id,state,Party_id,party,incumbent,termstart,age
14679,105,1,house,14579,K000274,Scott,L.,Klug,,1/16/1953,48,WI,2,R,Yes,1/3/1997,44
14680,105,1,house,14580,C000266,Steve,J.,Chabot,,1/22/1953,35,OH,2,R,Yes,1/3/1997,44
14681,105,1,house,14581,S000522,Christopher,H.,Smith,,3/4/1953,30,NJ,2,R,Yes,1/3/1997,43.8
14682,105,1,House,14582,V000081,Nydia,M.,Velázquez,,3/28/1953,34,NY,1,D,Yes,1/3/1997,43.8
14683,105,1,house,14583,U000031,Fred,Stephen,Upton,,4/23/1953,21,MI,2,R,Yes,1/3/1997,43.7
14684,105,1,house,14584,M000477,Scott,,McInnis,,5/9/1953,6,CO,2,R,Yes,1/3/1997,43.7
14685,105,1,house,14585,C000059,Ken,S.,Calvert,,6/8/1953,5,CA,2,R,Yes,1/3/1997,43.6
14686,105,1,house,14586,C000071,Dave,Lee,Camp,,7/9/1953,21,MI,2,R,Yes,1/3/1997,43.5
14687,105,1,House,14587,D000482,Michael,F.,Doyle,Jr.,8/5/1953,38,PA,1,D,Yes,1/3/1997,43.4
14688,105,1,house,14588,W000267,David,J.,Weldon,Jr.,8/31/1953,9,FL,2,R,Yes,1/3/1997,43.4
14689,105,1,House,14589,T000074,Gene,,Taylor,,9/17/1953,24,MS,1,D,Yes,1/3/1997,43.3
14690,105,1,House,14590,M001137,Gregory,W.,Meeks,,9/25/1953,34,NY,1,D,No,1/3/1997,43.3
14691,105,1,house,14591,H000676,Peter,,Hoekstra,,10/30/1953,21,MI,2,R,Yes,1/3/1997,43.2
14692,105,1,house,14592,W000391,Richard,Alan,White,,11/6/1953,47,WA,2,R,Yes,1/3/1997,43.2
14693,105,1,House,14593,B000177,Thomas,M.,Barrett,,12/8/1953,48,WI,1,D,Yes,1/3/1997,43.1
14694,105,1,House,14594,G000535,Luis,V.,Gutiérrez,,12/10/1953,13,IL,1,D,Yes,1/3/1997,43.1
14695,105,1,House,14595,M000639,Robert,,Menéndez,,1/1/1954,30,NJ,1,D,Yes,1/3/1997,43
14696,105,1,house,14596,B000617,Henry,,Bonilla,,1/2/1954,43,TX,2,R,Yes,1/3/1997,43
14697,105,1,House,14597,D000424,Calvin,M.,Dooley,,1/11/1954,5,CA,1,D,Yes,1/3/1997,43
14698,105,1,house,14598,N000054,Mark,W.,Neumann,,2/27/1954,48,WI,2,R,Yes,1/3/1997,42.9
14699,105,1,house,14599,P000148,L.,William,Paxon,,4/29/1954,34,NY,2,R,Yes,1/3/1997,42.7
14700,105,1,house,14600,M000934,Jerry,,Moran,,5/29/1954,15,KS,2,R,No,1/3/1997,42.6
14701,105,1,house,14601,C000107,Charles,T.,Canady,,6/22/1954,9,FL,2,R,Yes,1/3/1997,42.5
14702,105,1,house,14602,N000081,Robert,William,Ney,,7/5/1954,35,OH,2,R,Yes,1/3/1997,42.5
14703,105,1,house,14603,L000553,Steven,C.,LaTourette,,7/22/1954,35,OH,2,R,Yes,1/3/1997,42.5
14704,105,1,house,14604,D000299,Lincoln,,Diaz-Balart,,8/13/1954,9,FL,2,R,Yes,1/3/1997,42.4
14705,105,1,house,14605,F000238,Mark,Adam,Foley,,9/8/1954,9,FL,2,R,Yes,1/3/1997,42.3
14706,105,1,house,14606,L000096,Steve,,Largent,,9/28/1954,36,OK,2,R,Yes,1/3/1997,42.3
14707,105,1,House,14607,S000344,Brad,J.,Sherman,,10/24/1954,5,CA,1,D,No,1/3/1997,42.2
14708,105,1,house,14608,R000567,William,Thomas,Redmond,,1/28/1955,31,NM,2,R,No,1/3/1997,41.9
14709,105,1,House,14609,B000081,John,,Baldacci,,1/30/1955,20,ME,1,D,Yes,1/3/1997,41.9
14710,105,1,House,14610,M000523,Cynthia,,McKinney,,3/17/1955,10,GA,1,D,Yes,1/3/1997,41.8
14711,105,1,house,14611,S000250,Pete,A.,Sessions,,3/22/1955,43,TX,2,R,No,1/3/1997,41.8
14712,105,1,house,14612,B000755,Kevin,P.,Brady,,4/11/1955,43,TX,2,R,No,1/3/1997,41.7
14713,105,1,house,14613,K000220,Jack,,Kingston,,4/24/1955,10,GA,2,R,Yes,1/3/1997,41.7
14714,105,1,house,14614,R000004,George,P.,Radanovich,,6/20/1955,5,CA,2,R,Yes,1/3/1997,41.6
14715,105,1,house,14615,G000359,Lindsey,O.,Graham,,7/9/1955,40,SC,2,R,Yes,1/3/1997,41.5
14716,105,1,house,14616,B001135,Richard,M.,Burr,,11/30/1955,26,NC,2,R,Yes,1/3/1997,41.1
14717,105,1,house,14617,P000449,Robert,J.,Portman,,12/19/1955,35,OH,2,R,Yes,1/3/1997,41.1
14718,105,1,house,14618,E000187,Philip,,English,,6/20/1956,38,PA,2,R,Yes,1/3/1997,40.6
14719,105,1,House,14619,M000485,Mike,,McIntyre,,8/6/1956,26,NC,1,D,No,1/3/1997,40.4
14720,105,1,house,14620,T000024,James,M.,Talent,,10/18/1956,23,MO,2,R,Yes,1/3/1997,40.2
14721,105,1,House,14621,R000385,Timothy,,Roemer,,10/30/1956,14,IN,1,D,Yes,1/3/1997,40.2
14722,105,1,House,14622,F000043,Chaka,,Fattah,,11/21/1956,38,PA,1,D,Yes,1/3/1997,40.1
14723,105,1,House,14623,B000518,Rod,,Blagojevich,,12/10/1956,13,IL,1,D,No,1/3/1997,40.1
14724,105,1,House,14624,R000281,Lynn,,Rivers,,12/19/1956,21,MI,1,D,Yes,1/3/1997,40.1
14725,105,1,House,14625,M000627,Martin,T.,Meehan,,12/30/1956,18,MA,1,D,Yes,1/3/1997,40
14726,105,1,House,14626,H000712,Tim,,Holden,,3/5/1957,38,PA,1,D,Yes,1/3/1997,39.8
14727,105,1,House,14627,D000275,Peter,,Deutsch,,4/1/1957,9,FL,1,D,Yes,1/3/1997,39.8
14728,105,1,house,14628,W000273,Gerald,C.,Weller,,7/7/1957,13,IL,2,R,Yes,1/3/1997,39.5
14729,105,1,House,14629,D000197,Diana,L.,DeGette,,7/29/1957,6,CO,1,D,No,1/3/1997,39.4
14730,105,1,House,14630,A000210,Robert,E.,Andrews,,8/4/1957,30,NJ,1,D,Yes,1/3/1997,39.4
14731,105,1,house,14631,R000386,James,E.,Rogan,,8/21/1957,5,CA,2,R,No,1/3/1997,39.4
14732,105,1,House,14632,D000114,James,,Davis,,10/11/1957,9,FL,1,D,No,1/3/1997,39.2
14733,105,1,house,14633,W000119,Zach,,Wamp,,10/28/1957,42,TN,2,R,Yes,1/3/1997,39.2
14734,105,1,house,14634,W000210,J.C.,,Watts,,11/18/1957,36,OK,2,R,Yes,1/3/1997,39.1
14735,105,1,house,14635,E000093,Robert,L.,Ehrlich,Jr.,11/25/1957,19,MD,2,R,Yes,1/3/1997,39.1
14736,105,1,house,14636,S000018,Matt,,Salmon,,1/21/1958,4,AZ,2,R,Yes,1/3/1997,39
14737,105,1,House,14637,B000287,Xavier,,Becerra,,1/26/1958,5,CA,1,D,Yes,1/3/1997,38.9
14738,105,1,house,14638,S000364,John,M.,Shimkus,,2/21/1958,13,IL,2,R,No,1/3/1997,38.9
14739,105,1,house,14639,L000155,Rick,A.,Lazio,,3/13/1958,34,NY,2,R,Yes,1/3/1997,38.8
14740,105,1,house,14640,E000194,John,Eric,Ensign,,3/25/1958,32,NV,2,R,Yes,1/3/1997,38.8
14741,105,1,house,14641,M000843,Susan,,Molinari,,3/27/1958,34,NY,2,R,Yes,1/3/1997,38.8
14742,105,1,house,14642,H000948,Kenny,C.,Hulshof,,5/22/1958,23,MO,2,R,No,1/3/1997,38.6
14743,105,1,house,14643,M000481,David,M.,McIntosh,,6/8/1958,14,IN,2,R,Yes,1/3/1997,38.6
14744,105,1,house,14644,H000413,John,D.,Hayworth,Jr.,7/12/1958,4,AZ,2,R,Yes,1/3/1997,38.5
14745,105,1,house,14645,T000238,Mac,M.,Thornberry,,7/15/1958,43,TX,2,R,Yes,1/3/1997,38.5
14746,105,1,house,14646,B001203,Stephen,E.,Buyer,,11/26/1958,14,IN,2,R,Yes,1/3/1997,38.1
14747,105,1,House,14647,B000400,Ken,,Bentsen,,6/3/1959,43,TX,1,D,Yes,1/3/1997,37.6
14748,105,1,house,14648,H000615,Van,,Hilleary,,6/20/1959,42,TN,2,R,Yes,1/3/1997,37.6
14749,105,1,house,14649,I000023,Bob,,Inglis,,10/11/1959,40,SC,2,R,Yes,1/3/1997,37.2
14750,105,1,House,14650,M000312,James,P.,McGovern,,11/20/1959,18,MA,1,D,No,1/3/1997,37.1
14751,105,1,House,14651,J000110,Christopher,,John,,1/5/1960,17,LA,1,D,No,1/3/1997,37
14752,105,1,house,14652,L000491,Frank,D.,Lucas,,1/6/1960,36,OK,2,R,Yes,1/3/1997,37
14753,105,1,House,14653,S000030,Loretta,B.,Sanchez,,1/7/1960,5,CA,1,D,No,1/3/1997,37
14754,105,1,house,14654,S000051,Marshall,,Sanford,,5/28/1960,40,SC,2,R,Yes,1/3/1997,36.6
14755,105,1,house,14655,N000172,James,Allen,Nussle,,6/27/1960,12,IA,2,R,Yes,1/3/1997,36.5
14756,105,1,house,14656,P000049,Michael,James,Pappas,,12/29/1960,30,NJ,2,R,No,1/3/1997,36
14757,105,1,house,14657,W000789,Heather,A.,Wilson,,12/30/1960,31,NM,2,R,No,1/3/1997,36
14758,105,1,House,14658,W000314,Robert,,Wexler,,1/2/1961,9,FL,1,D,No,1/3/1997,36
14759,105,1,house,14659,T000250,John,,Thune,,1/7/1961,41,SD,2,R,No,1/3/1997,36
14760,105,1,house,14660,P000419,Richard,W.,Pombo,,1/8/1961,5,CA,2,R,Yes,1/3/1997,36
14761,105,1,house,14661,H000807,John,Nathan,Hostettler,,6/19/1961,14,IN,2,R,Yes,1/3/1997,35.6
14762,105,1,house,14662,B001228,Mary,Whitaker,Bono Mack,,10/24/1961,5,CA,2,R,No,1/3/1997,35.2
14763,105,1,house,14663,S000112,Bob,,Schaffer,,7/24/1962,6,CO,2,R,No,1/3/1997,34.5
14764,105,1,house,14664,C000377,Jon,Lynn,Christensen,,2/20/1963,28,NE,2,R,Yes,1/3/1997,33.9
14765,105,1,House,14665,K000188,Ron,James,Kind,,3/16/1963,48,WI,1,D,No,1/3/1997,33.8
14766,105,1,house,14666,S000106,Joe,,Scarborough,,4/9/1963,9,FL,2,R,Yes,1/3/1997,33.7
14767,105,1,house,14667,P000323,Charles,W.,Pickering,Jr.,8/10/1963,24,MS,2,R,No,1/3/1997,33.4
14768,105,1,house,14668,S001078,John,E.,Sununu,,9/10/1964,29,NH,2,R,No,1/3/1997,32.3
14769,105,1,house,14669,F000440,Vito,J.,Fossella,Jr.,3/9/1965,34,NY,2,R,No,1/3/1997,31.8
14770,105,1,House,14670,J000283,Jesse,Louis,Jackson,Jr.,3/11/1965,13,IL,1,D,Yes,1/3/1997,31.8
14771,105,1,House,14671,S000510,Adam,,Smith,,6/15/1965,47,WA,1,D,No,1/3/1997,31.6
14772,105,1,house,14672,A000055,Robert,B.,Aderholt,,7/22/1965,2,AL,2,R,No,1/3/1997,31.5
14773,105,1,House,14673,K000113,Patrick,Joseph,Kennedy,,7/14/1967,39,RI,1,D,Yes,1/3/1997,29.5
14774,105,1,House,14674,F000262,Harold,E.,Ford,Jr.,5/11/1970,42,TN,1,D,No,1/3/1997,26.7
14775,105,2,Senate,14675,T000254,J.,Strom,Thurmond,,12/5/1902,40,SC,2,R,Yes,1/3/1997,94.1
14776,105,2,Senate,14676,B001210,Robert,C.,Byrd,,11/20/1917,49,WV,1,D,Yes,1/3/1997,79.1
14777,105,2,Senate,14677,G000236,John,Herschel,Glenn,Jr.,7/18/1921,35,OH,1,D,Yes,1/3/1997,75.5
14778,105,2,Senate,14678,R000460,William,V.,Roth,Jr.,7/22/1921,8,DE,2,R,Yes,1/3/1997,75.5
14779,105,2,Senate,14679,H000463,Jesse,,Helms,,10/18/1921,26,NC,2,R,Yes,1/3/1997,75.2
14780,105,2,Senate,14680,H000725,Ernest,F.,Hollings,,1/1/1922,40,SC,1,D,Yes,1/3/1997,75
14781,105,2,Senate,14681,C000269,John,Hubbard,Chafee,,10/22/1922,39,RI,2,R,Yes,1/3/1997,74.2
14782,105,2,Senate,14682,S000888,Ted,F.,Stevens,,11/18/1923,1,AK,2,R,Yes,1/3/1997,73.1
14783,105,2,Senate,14683,L000123,Frank,R.,Lautenberg,,1/23/1924,30,NJ,1,D,Yes,1/3/1997,73
14784,105,2,Senate,14684,I000025,Daniel,K.,Inouye,,9/7/1924,11,HI,1,D,Yes,1/3/1997,72.3
14785,105,2,Senate,14685,F000268,Wendell,Hampton,Ford,,9/8/1924,16,KY,1,D,Yes,1/3/1997,72.3
14786,105,2,Senate,14686,A000069,Daniel,Kahikina,Akaka,,9/11/1924,11,HI,1,D,Yes,1/3/1997,72.3
14787,105,2,Senate,14687,B001057,Dale,,Bumpers,,8/12/1925,3,AR,1,D,Yes,1/3/1997,71.4
14788,105,2,Senate,14688,W000154,John,W.,Warner,,2/18/1927,45,VA,2,R,Yes,1/3/1997,69.9
14789,105,2,Senate,14689,M001054,Daniel,Patrick,Moynihan,,3/16/1927,34,NY,1,D,Yes,1/3/1997,69.8
14790,105,2,Senate,14690,G000333,T.,Slade,Gorton,,1/8/1928,47,WA,2,R,Yes,1/3/1997,69
14791,105,2,Senate,14691,F000437,Duncan,McLauchlin,Faircloth,,1/14/1928,26,NC,2,R,Yes,1/3/1997,69
14792,105,2,Senate,14692,S000709,Arlen,,Specter,,2/12/1930,38,PA,2,R,Yes,1/3/1997,66.9
14793,105,2,Senate,14693,K000105,Edward,M.,Kennedy,,2/22/1932,18,MA,1,D,Yes,1/3/1997,64.9
14794,105,2,Senate,14694,L000504,Richard,G.,Lugar,,4/4/1932,14,IN,2,R,Yes,1/3/1997,64.8
14795,105,2,Senate,14695,D000407,Pete,V.,Domenici,,5/7/1932,31,NM,2,R,Yes,1/3/1997,64.7
14796,105,2,Senate,14696,S000064,Paul,S.,Sarbanes,,2/3/1933,19,MD,1,D,Yes,1/3/1997,63.9
14797,105,2,Senate,14697,T000162,Craig,,Thomas,,2/17/1933,50,WY,2,R,Yes,1/3/1997,63.9
14798,105,2,Senate,14698,M001085,Frank,H.,Murkowski,,3/28/1933,1,AK,2,R,Yes,1/3/1997,63.8
14799,105,2,Senate,14699,C000077,Ben,Nighthorse,Campbell,,4/13/1933,6,CO,2,R,Yes,1/3/1997,63.7
14800,105,2,Senate,14700,F000062,Dianne,,Feinstein,,6/22/1933,5,CA,1,D,Yes,1/3/1997,63.5
14801,105,2,Senate,14701,G000386,Charles,E.,Grassley,,9/17/1933,12,IA,2,R,Yes,1/3/1997,63.3
14802,105,2,Senate,14702,B000382,Robert,F.,Bennett,,9/18/1933,44,UT,2,R,Yes,1/3/1997,63.3
14803,105,2,Senate,14703,H000338,Orrin,G.,Hatch,,3/22/1934,44,UT,2,R,Yes,1/3/1997,62.8
14804,105,2,Senate,14704,S000320,Richard,C.,Shelby,,5/6/1934,2,AL,2,R,Yes,1/3/1997,62.7
14805,105,2,Senate,14705,J000072,James,M.,Jeffords,,5/11/1934,46,VT,2,R,Yes,1/3/1997,62.7
14806,105,2,Senate,14706,L000261,Carl,,Levin,,6/28/1934,21,MI,1,D,Yes,1/3/1997,62.5
14807,105,2,Senate,14707,I000024,James,M.,Inhofe,,11/17/1934,36,OK,2,R,Yes,1/3/1997,62.1
14808,105,2,Senate,14708,B001126,Conrad,,Burns,,1/25/1935,25,MT,2,R,Yes,1/3/1997,62
14809,105,2,Senate,14709,K000305,Herbert,H.,Kohl,,2/7/1935,48,WI,1,D,Yes,1/3/1997,61.9
14810,105,2,Senate,14710,R000307,Pat,,Roberts,,4/20/1936,15,KS,2,R,Yes,1/3/1997,60.7
14811,105,2,Senate,14711,M000702,Barbara,A.,Mikulski,,7/20/1936,19,MD,1,D,Yes,1/3/1997,60.5
14812,105,2,Senate,14712,M000303,John,S.,McCain,,8/29/1936,4,AZ,2,R,Yes,1/3/1997,60.4
14813,105,2,Senate,14713,G000352,Bob,,Graham,,11/9/1936,9,FL,1,D,Yes,1/3/1997,60.2
14814,105,2,Senate,14714,R000361,John,D.,Rockefeller,IV,6/18/1937,49,WV,1,D,Yes,1/3/1997,59.6
14815,105,2,Senate,14715,B000993,Richard,H.,Bryan,,7/16/1937,32,NV,1,D,Yes,1/3/1997,59.5
14816,105,2,Senate,14716,D000018,Alfonse,Marcello,D'Amato,,8/1/1937,34,NY,2,R,Yes,1/3/1997,59.4
14817,105,2,Senate,14717,C000567,Thad,,Cochran,,12/7/1937,24,MS,2,R,Yes,1/3/1997,59.1
14818,105,2,Senate,14718,C000813,Paul,D.,Coverdell,,1/20/1939,10,GA,2,R,Yes,1/3/1997,58
14819,105,2,Senate,14719,B000611,Christopher,S.,Bond,,3/6/1939,23,MO,2,R,Yes,1/3/1997,57.8
14820,105,2,Senate,14720,R000295,Charles,S.,Robb,,6/26/1939,45,VA,1,D,Yes,1/3/1997,57.5
14821,105,2,Senate,14721,H000206,Thomas,,Harkin,,11/19/1939,12,IA,1,D,Yes,1/3/1997,57.1
14822,105,2,Senate,14722,R000146,Harry,M.,Reid,,12/2/1939,32,NV,1,D,Yes,1/3/1997,57.1
14823,105,2,Senate,14723,L000174,Patrick,J.,Leahy,,3/31/1940,46,VT,1,D,Yes,1/3/1997,56.8
14824,105,2,Senate,14724,M000019,Connie,,Mack,III,10/29/1940,9,FL,2,R,Yes,1/3/1997,56.2
14825,105,2,Senate,14725,B000711,Barbara,,Boxer,,11/11/1940,5,CA,1,D,Yes,1/3/1997,56.2
14826,105,2,Senate,14726,S000606,Robert,,Smith,,3/30/1941,29,NH,2,R,Yes,1/3/1997,55.8
14827,105,2,Senate,14727,L000447,Trent,,Lott,,10/9/1941,24,MS,2,R,Yes,1/3/1997,55.2
14828,105,2,Senate,14728,B000243,Max,S.,Baucus,,12/11/1941,25,MT,1,D,Yes,1/3/1997,55.1
14829,105,2,Senate,14729,M000355,Mitch,,McConnell,,2/20/1942,16,KY,2,R,Yes,1/3/1997,54.9
14830,105,2,Senate,14730,L000304,Joseph,I.,Lieberman,,2/24/1942,7,CT,1,D,Yes,1/3/1997,54.9
14831,105,2,Senate,14731,K000352,Jon,,Kyl,,4/25/1942,4,AZ,2,R,Yes,1/3/1997,54.7
14832,105,2,Senate,14732,A000356,John,,Ashcroft,,5/9/1942,23,MO,2,R,Yes,1/3/1997,54.7
14833,105,2,Senate,14733,D000432,Byron,L.,Dorgan,,5/14/1942,27,ND,1,D,Yes,1/3/1997,54.7
14834,105,2,Senate,14734,G000365,Phil,,Gramm,,7/8/1942,43,TX,2,R,Yes,1/3/1997,54.5
14835,105,2,Senate,14735,T000457,Fred,,Thompson,,8/19/1942,42,TN,2,R,Yes,1/3/1997,54.4
14836,105,2,Senate,14736,C001034,J.,Maxwell,Cleland,,8/24/1942,10,GA,1,D,No,1/3/1997,54.4
14837,105,2,Senate,14737,B000444,Joseph,R.,Biden,Jr.,11/20/1942,8,DE,1,D,Yes,1/3/1997,54.1
14838,105,2,Senate,14738,C000542,Daniel,Ray,Coats,,5/16/1943,14,IN,2,R,Yes,1/3/1997,53.6
14839,105,2,Senate,14739,H001016,Kay,Bailey,Hutchison,,7/22/1943,43,TX,2,R,Yes,1/3/1997,53.5
14840,105,2,Senate,14740,K000146,J.,Robert,Kerrey,,8/27/1943,28,NE,1,D,Yes,1/3/1997,53.4
14841,105,2,Senate,14741,B000468,Jeff,,Bingaman,,10/3/1943,31,NM,1,D,Yes,1/3/1997,53.3
14842,105,2,Senate,14742,A000109,Wayne,A.,Allard,,12/2/1943,6,CO,2,R,Yes,1/3/1997,53.1
14843,105,2,Senate,14743,K000148,John,Forbes,Kerry,,12/11/1943,18,MA,1,D,Yes,1/3/1997,53.1
14844,105,2,Senate,14744,E000285,Michael,B.,Enzi,,2/1/1944,50,WY,2,R,No,1/3/1997,52.9
14845,105,2,Senate,14745,B000780,John,B.,Breaux,,3/1/1944,17,LA,1,D,Yes,1/3/1997,52.9
14846,105,2,Senate,14746,D000388,Christopher,J.,Dodd,,5/27/1944,7,CT,1,D,Yes,1/3/1997,52.6
14847,105,2,Senate,14747,W000288,Paul,David,Wellstone,,7/21/1944,22,MN,1,D,Yes,1/3/1997,52.5
14848,105,2,Senate,14748,D000563,Richard,J.,Durbin,,11/21/1944,13,IL,1,D,Yes,1/3/1997,52.1
14849,105,2,Senate,14749,C000858,Larry,E.,Craig,,7/20/1945,12,ID,2,R,Yes,1/3/1997,51.5
14850,105,2,Senate,14750,H001028,Charles,T.,Hagel,,10/4/1946,28,NE,2,R,No,1/3/1997,50.3
14851,105,2,Senate,14751,S001141,Jefferson,B.,Sessions,,12/24/1946,2,AL,2,R,No,1/3/1997,50
14852,105,2,Senate,14752,J000177,Tim,P.,Johnson,,12/28/1946,41,SD,1,D,Yes,1/3/1997,50
14853,105,2,Senate,14753,D000294,Michael,,DeWine,,1/5/1947,35,OH,2,R,Yes,1/3/1997,50
14854,105,2,Senate,14754,G000445,Judd,A.,Gregg,,2/14/1947,29,NH,2,R,Yes,1/3/1997,49.9
14855,105,2,Senate,14755,S000663,Olympia,J.,Snowe,,2/21/1947,20,ME,2,R,Yes,1/3/1997,49.9
14856,105,2,Senate,14756,M001025,Carol,,Moseley Braun,,8/16/1947,13,IL,1,D,Yes,1/3/1997,49.4
14857,105,2,Senate,14757,D000064,Thomas,A.,Daschle,,12/9/1947,41,SD,1,D,Yes,1/3/1997,49.1
14858,105,2,Senate,14758,G000367,Rod,,Grams,,2/4/1948,22,MN,2,R,Yes,1/3/1997,48.9
14859,105,2,Senate,14759,C000705,Kent,Kent,Conrad,,3/12/1948,27,ND,1,D,Yes,1/3/1997,48.8
14860,105,2,Senate,14760,N000102,Don,,Nickles,,12/6/1948,36,OK,2,R,Yes,1/3/1997,48.1
14861,105,2,Senate,14761,W000779,Ron,,Wyden,,5/3/1949,37,OR,1,D,Yes,1/3/1997,47.7
14862,105,2,Senate,14762,H001015,Tim,,Hutchinson,,8/11/1949,3,AR,2,R,Yes,1/3/1997,47.4
14863,105,2,Senate,14763,R000122,John,F.,Reed,,11/12/1949,39,RI,1,D,Yes,1/3/1997,47.2
14864,105,2,Senate,14764,M001111,Patty,,Murray,,10/11/1950,47,WA,1,D,Yes,1/3/1997,46.2
14865,105,2,Senate,14765,T000317,Robert,,Torricelli,,8/27/1951,30,NJ,1,D,Yes,1/3/1997,45.4
14866,105,2,Senate,14766,K000088,Dirk,,Kempthorne,,10/29/1951,12,ID,2,R,Yes,1/3/1997,45.2
14867,105,2,Senate,14767,F000439,William,H.,Frist,,2/22/1952,42,TN,2,R,Yes,1/3/1997,44.9
14868,105,2,Senate,14768,S001142,Gordon,Harold,Smith,,5/25/1952,37,OR,2,R,No,1/3/1997,44.6
14869,105,2,Senate,14769,A000355,Spencer,,Abraham,,6/12/1952,21,MI,2,R,Yes,1/3/1997,44.6
14870,105,2,Senate,14770,C001035,Susan,M.,Collins,,12/7/1952,20,ME,2,R,No,1/3/1997,44.1
14871,105,2,Senate,14771,F000061,Russell,D.,Feingold,,3/2/1953,48,WI,1,D,Yes,1/3/1997,43.9
14872,105,2,Senate,14772,L000550,Mary,L.,Landrieu,,11/23/1955,17,LA,1,D,No,1/3/1997,41.1
14873,105,2,Senate,14773,B000953,Samuel,D.,Brownback,,9/12/1956,15,KS,2,R,Yes,1/3/1997,40.3
14874,105,2,Senate,14774,S000059,Richard,J.,Santorum,,5/10/1958,38,PA,2,R,Yes,1/3/1997,38.7
14875,106,1,House,14775,B000918,George,E.,Brown,Jr.,3/6/1920,5,CA,1,D,Yes,1/3/1999,78.8
14876,106,1,house,14776,G000212,Benjamin,,Gilman,,12/6/1922,34,NY,2,R,Yes,1/3/1999,76.1
14877,106,1,House,14777,H000067,Ralph,M.,Hall,,5/3/1923,43,TX,1,D,Yes,1/3/1999,75.7
14878,106,1,house,14778,H001022,Henry,John,Hyde,,4/18/1924,13,IL,2,R,Yes,1/3/1999,74.7
14879,106,1,house,14779,R000141,Ralph,,Regula,,12/3/1924,35,OH,2,R,Yes,1/3/1999,74.1
14880,106,1,House,14780,M000628,Carrie,,Meek,,4/29/1926,9,FL,1,D,Yes,1/3/1999,72.7
14881,106,1,house,14781,B000208,Roscoe,G.,Bartlett,,6/3/1926,19,MD,2,R,Yes,1/3/1999,72.6
14882,106,1,House,14782,D000355,John,D.,Dingell,,7/8/1926,21,MI,1,D,Yes,1/3/1999,72.5
14883,106,1,house,14783,H000814,Amory,,Houghton,Jr.,8/7/1926,34,NY,2,R,Yes,1/3/1999,72.4
14884,106,1,house,14784,B000104,Cass,,Ballenger,,12/6/1926,26,NC,2,R,Yes,1/3/1999,72.1
14885,106,1,house,14785,S001044,Robert,,Stump,,4/4/1927,4,AZ,2,R,Yes,1/3/1999,71.8
14886,106,1,House,14786,M000834,John,Joseph,Moakley,,4/27/1927,18,MA,1,D,Yes,1/3/1999,71.7
14887,106,1,House,14787,S000453,Norman,,Sisisky,,6/9/1927,45,VA,1,D,Yes,1/3/1999,71.6
14888,106,1,house,14788,S000463,Joseph,,Skeen,,6/30/1927,31,NM,2,R,Yes,1/3/1999,71.5
14889,106,1,house,14789,M000669,Jack,,Metcalf,,11/30/1927,47,WA,2,R,Yes,1/3/1999,71.1
14890,106,1,house,14790,G000291,William,F.,Goodling,,12/5/1927,38,PA,2,R,Yes,1/3/1999,71.1
14891,106,1,House,14791,M000797,Patsy,Takemoto,Mink,,12/6/1927,11,HI,1,D,Yes,1/3/1999,71.1
14892,106,1,House,14792,L000090,Tom,,Lantos,,2/1/1928,5,CA,1,D,Yes,1/3/1999,70.9
14893,106,1,house,14793,A000215,Bill,,Archer,,3/22/1928,43,TX,2,R,Yes,1/3/1999,70.8
14894,106,1,house,14794,S000718,Floyd,,Spence,,4/9/1928,40,SC,2,R,Yes,1/3/1999,70.7
14895,106,1,house,14795,B000229,Herbert,H.,Bateman,,8/7/1928,45,VA,2,R,Yes,1/3/1999,70.4
14896,106,1,house,14796,B000179,Bill,,Barrett,,2/9/1929,28,NE,2,R,Yes,1/3/1999,69.9
14897,106,1,House,14797,M000206,Matthew,G.,Martínez,,2/14/1929,5,CA,1,D,Yes,1/3/1999,69.9
14898,106,1,House,14798,C000714,John,,Conyers,Jr.,5/16/1929,21,MI,1,D,Yes,1/3/1999,69.6
14899,106,1,House,14799,S000480,Louise,McIntosh,Slaughter,,8/14/1929,34,NY,1,D,Yes,1/3/1999,69.4
14900,106,1,House,14800,K000172,Dale,E.,Kildee,,9/16/1929,21,MI,1,D,Yes,1/3/1999,69.3
14901,106,1,house,14801,R000465,Marge,,Roukema,,9/19/1929,30,NJ,2,R,Yes,1/3/1999,69.3
14902,106,1,House,14802,M000212,Frank,,Mascara,,1/19/1930,38,PA,1,D,Yes,1/3/1999,69
14903,106,1,house,14803,G000121,George,W.,Gekas,,4/14/1930,38,PA,2,R,Yes,1/3/1999,68.7
14904,106,1,House,14804,R000053,Charles,B.,Rangel,,6/11/1930,34,NY,1,D,Yes,1/3/1999,68.6
14905,106,1,house,14805,B000463,Michael,,Bilirakis,,7/16/1930,9,FL,2,R,Yes,1/3/1999,68.5
14906,106,1,House,14806,P000326,Owen,B.,Pickett,,8/31/1930,45,VA,1,D,Yes,1/3/1999,68.4
14907,106,1,house,14807,J000174,Sam,Robert,Johnson,,10/11/1930,43,TX,2,R,Yes,1/3/1999,68.2
14908,106,1,house,14808,C000873,Philip,M.,Crane,,11/3/1930,13,IL,2,R,Yes,1/3/1999,68.2
14909,106,1,house,14809,Y000031,C.,W. Bill,Young,,12/16/1930,9,FL,2,R,Yes,1/3/1999,68.1
